Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
